product_id,week_since_launch,weekly_rx,cumulative_rx
P055,12,46,339
P055,13,18,356
P055,14,29,385
P055,15,63,449
P055,16,65,514
P055,17,64,578
P055,18,88,665
P055,19,64,730
P055,20,98,828
P055,21,106,934
P055,22,120,1054
P055,23,120,1174
P055,24,118,1292
P055,25,126,1418
P055,26,128,1546
P055,27,128,1673
P055,28,144,1817
P055,29,158,1975
P055,30,150,2125
P055,31,181,2306
P055,32,201,2507
P055,33,179,2686
P055,34,122,2808
P055,35,152,2960
P055,36,204,3164
P055,37,168,3332
P055,38,192,3524
P055,39,192,3716
P055,40,204,3919
P055,41,171,4090
P055,42,168,4258
P055,43,176,4434
P055,44,68,4503
P055,45,194,4697
P055,46,180,4876
P055,47,112,4988
P055,48,118,5106
P055,49,178,5284
P055,50,122,5406
P055,51,112,5517
P055,52,97,5614
P056,1,123,123
P056,2,111,234
P056,3,154,387
P056,4,160,548
P056,5,128,676
P056,6,156,832
P056,7,152,984
P056,8,143,1127
P056,9,180,1308
P056,10,166,1474
P056,11,184,1657
P056,12,163,1820
P056,13,196,2016
P056,14,162,2178
P056,15,216,2395
P056,16,179,2573
P056,17,154,2727
P056,18,147,2874
P056,19,220,3094
P056,20,196,3290
P056,21,199,3489
P056,22,196,3685
P056,23,256,3941
P056,24,186,4127
P056,25,207,4334
P056,26,159,4493
P056,27,162,4655
P056,28,166,4822
P056,29,134,4956
P056,30,180,5135
P056,31,115,5250
P056,32,132,5382
P056,33,123,5505
P056,34,151,5656
P056,35,155,5811
P056,36,105,5916
P056,37,106,6022
P056,38,96,6119
P056,39,70,6189
P056,40,105,6295
P056,41,138,6432
P056,42,118,6550
P056,43,117,6667
P056,44,110,6777
P056,45,76,6853
P056,46,62,6915
P056,47,57,6972
P056,48,21,6993
P056,49,64,7057
P056,50,78,7134
P056,51,73,7207
P056,52,76,7283
P057,1,505,505
P057,2,551,1056
P057,3,556,1612
P057,4,468,2080
P057,5,710,2790
P057,6,567,3356
P057,7,618,3974
P057,8,555,4528
P057,9,679,5208
P057,10,696,5903
P057,11,520,6424
P057,12,601,7025
P057,13,557,7581
P057,14,546,8127
P057,15,386,8513
P057,16,377,8890
P057,17,288,9178
P057,18,271,9449
P057,19,239,9688
P057,20,168,9856
P057,21,148,10004
P057,22,135,10139
P057,23,128,10267
P057,24,134,10402
P057,25,79,10480
P057,26,80,10561
P057,27,59,10620
P057,28,58,10678
P057,29,81,10759
P057,30,31,10790
P057,31,28,10818
P057,32,32,10849
P057,33,9,10858
P057,34,27,10885
P057,35,37,10922
P057,36,13,10935
P057,37,0,10935
P057,38,0,10935
P057,39,19,10954
P057,40,12,10966
P057,41,17,10983
P057,42,16,10999
P057,43,24,11023
P057,44,61,11084
P057,45,36,11120
P057,46,26,11145
P057,47,15,11161
P057,48,37,11198
P057,49,22,11220
P057,50,0,11220
P057,51,6,11225
P057,52,0,11225
P058,1,9,9
P058,2,5,14
P058,3,0,15
P058,4,10,24
P058,5,5,29
P058,6,9,38
P058,7,2,40
P058,8,8,48
P058,9,1,48
P058,10,8,56
P058,11,6,62
P058,12,1,64
P058,13,5,68
P058,14,11,80
P058,15,7,87
P058,16,6,93
P058,17,8,101
P058,18,9,110
P058,19,3,113
P058,20,12,125
P058,21,1,126
P058,22,8,134
P058,23,5,139
P058,24,9,148
P058,25,1,149
P058,26,8,157
P058,27,7,164
P058,28,4,168
P058,29,8,176
P058,30,8,184
P058,31,7,191
P058,32,9,200
P058,33,22,222
P058,34,4,226
P058,35,7,233
P058,36,10,243
P058,37,16,259
P058,38,15,274
P058,39,9,283
P058,40,16,299
P058,41,18,317
P058,42,13,330
P058,43,12,343
P058,44,9,352
P058,45,10,362
P058,46,12,375
P058,47,16,391
P058,48,7,398
P058,49,15,413
P058,50,11,424
P058,51,18,442
P058,52,17,460
P059,1,8,8
P059,2,10,18
P059,3,13,31
P059,4,16,46
P059,5,19,66
P059,6,22,88
P059,7,21,109
P059,8,22,131
P059,9,22,153
P059,10,28,181
P059,11,22,203
P059,12,23,226
P059,13,20,246
P059,14,15,260
P059,15,12,272
P059,16,10,282
P059,17,7,290
P059,18,5,295
P059,19,4,298
P059,20,2,300
P059,21,2,303
P059,22,2,305
P059,23,2,306
P059,24,1,307
P059,25,0,307
P059,26,0,307
P059,27,0,308
P059,28,0,308
P059,29,0,308
P059,30,1,309
P059,31,1,310
P059,32,1,311
P059,33,0,312
P059,34,0,312
P059,35,0,312
P059,36,1,312
P059,37,0,312
P059,38,0,312
P059,39,0,312
P059,40,1,313
P059,41,1,314
P059,42,0,314
P059,43,1,315
P059,44,0,315
P059,45,0,315
P059,46,1,316
P059,47,0,317
P059,48,0,317
P059,49,0,317
P059,50,1,318
P059,51,0,318
P059,52,0,318
P060,1,315,315
P060,2,321,636
P060,3,412,1048
P060,4,506,1554
P060,5,574,2128
P060,6,459,2587
P060,7,554,3141
P060,8,580,3720
P060,9,560,4280
P060,10,583,4863
P060,11,511,5373
P060,12,531,5904
P060,13,488,6392
P060,14,354,6746
P060,15,397,7143
P060,16,460,7603
P060,17,338,7941
P060,18,274,8215
P060,19,234,8449
P060,20,164,8613
P060,21,192,8805
P060,22,202,9007
P060,23,170,9178
P060,24,86,9264
P060,25,108,9372
P060,26,95,9467
P060,27,77,9544
P060,28,96,9640
P060,29,29,9670
P060,30,8,9677
P060,31,29,9706
P060,32,36,9742
P060,33,41,9784
P060,34,27,9810
P060,35,42,9852
P060,36,0,9852
P060,37,13,9865
P060,38,10,9875
P060,39,0,9875
P060,40,0,9875
P060,41,0,9875
P060,42,3,9878
P060,43,0,9878
P060,44,29,9907
P060,45,16,9923
P060,46,0,9923
P060,47,0,9923
P060,48,0,9923
P060,49,0,9923
P060,50,0,9923
P060,51,2,9925
P060,52,22,9947
P061,1,5,5
P061,2,0,5
P061,3,1,6
P061,4,3,9
P061,5,2,11
P061,6,9,19
P061,7,7,26
P061,8,10,36
P061,9,8,44
P061,10,19,63
P061,11,8,71
P061,12,7,78
P061,13,22,100
P061,14,17,117
P061,15,21,139
P061,16,22,161
P061,17,27,187
P061,18,29,216
P061,19,38,255
P061,20,42,297
P061,21,38,335
P061,22,46,381
P061,23,55,436
P061,24,67,503
P061,25,58,562
P061,26,46,608
P061,27,58,666
P061,28,65,731
P061,29,58,789
P061,30,50,839
P061,31,64,903
P061,32,65,968
P061,33,44,1013
P061,34,44,1056
P061,35,35,1092
P061,36,47,1139
P061,37,33,1171
P061,38,34,1206
P061,39,33,1239
P061,40,25,1263
P061,41,24,1287
P061,42,24,1311
P061,43,21,1332
P061,44,15,1347
P061,45,17,1364
P061,46,10,1374
P061,47,4,1378
P061,48,11,1389
P061,49,8,1397
P061,50,3,1400
P061,51,8,1408
P061,52,5,1413
P062,1,518,518
P062,2,548,1066
P062,3,458,1524
P062,4,772,2296
P062,5,684,2980
P062,6,582,3562
P062,7,509,4071
P062,8,724,4794
P062,9,597,5391
P062,10,623,6014
P062,11,674,6689
P062,12,601,7290
P062,13,717,8006
P062,14,663,8670
P062,15,621,9291
P062,16,393,9684
P062,17,595,10278
P062,18,533,10811
P062,19,557,11368
P062,20,493,11861
P062,21,491,12352
P062,22,302,12654
P062,23,429,13083
P062,24,441,13524
P062,25,257,13781
P062,26,223,14004
P062,27,212,14215
P062,28,151,14366
P062,29,238,14604
P062,30,192,14796
P062,31,171,14968
P062,32,153,15120
P062,33,157,15277
P062,34,103,15381
P062,35,98,15479
P062,36,104,15583
P062,37,43,15626
P062,38,48,15674
P062,39,27,15702
P062,40,97,15799
P062,41,0,15799
P062,42,26,15825
P062,43,38,15863
P062,44,28,15891
P062,45,74,15965
P062,46,62,16027
P062,47,47,16074
P062,48,53,16128
P062,49,41,16168
P062,50,0,16168
P062,51,0,16168
P062,52,18,16186
P063,1,21,21
P063,2,22,42
P063,3,17,60
P063,4,42,102
P063,5,49,151
P063,6,31,182
P063,7,48,230
P063,8,86,316
P063,9,59,375
P063,10,90,465
P063,11,38,503
P063,12,107,610
P063,13,99,710
P063,14,140,850
P063,15,111,961
P063,16,118,1079
P063,17,152,1231
P063,18,123,1354
P063,19,191,1545
P063,20,141,1686
P063,21,217,1903
P063,22,263,2166
P063,23,254,2420
P063,24,260,2680
P063,25,277,2957
P063,26,274,3231
P063,27,306,3537
P063,28,371,3907
P063,29,192,4100
P063,30,278,4378
P063,31,358,4736
P063,32,304,5040
P063,33,335,5375
P063,34,342,5717
P063,35,369,6086
P063,36,290,6376
P063,37,366,6742
P063,38,308,7051
P063,39,383,7434
P063,40,350,7784
P063,41,250,8034
P063,42,209,8243
P063,43,208,8451
P063,44,192,8643
P063,45,210,8853
P063,46,126,8980
P063,47,142,9122
P063,48,167,9289
P063,49,130,9419
P063,50,93,9513
P063,51,140,9653
P063,52,99,9752
P064,1,20,20
P064,2,20,40
P064,3,0,40
P064,4,38,78
P064,5,89,168
P064,6,18,186
P064,7,22,208
P064,8,96,304
P064,9,23,327
P064,10,83,410
P064,11,58,469
P064,12,9,478
P064,13,78,556
P064,14,39,594
P064,15,74,669
P064,16,103,772
P064,17,56,828
P064,18,49,878
P064,19,118,996
P064,20,109,1106
P064,21,86,1192
P064,22,85,1277
P064,23,47,1324
P064,24,38,1362
P064,25,134,1496
P064,26,86,1582
P064,27,84,1666
P064,28,69,1735
P064,29,142,1877
P064,30,149,2026
P064,31,132,2158
P064,32,119,2277
P064,33,120,2397
P064,34,213,2610
P064,35,183,2793
P064,36,150,2944
P064,37,214,3158
P064,38,165,3323
P064,39,211,3534
P064,40,246,3780
P064,41,173,3952
P064,42,222,4175
P064,43,200,4375
P064,44,176,4550
P064,45,270,4820
P064,46,229,5049
P064,47,204,5253
P064,48,183,5436
P064,49,257,5693
P064,50,185,5878
P064,51,255,6133
P064,52,231,6364
P065,1,913,913
P065,2,693,1605
P065,3,1016,2621
P065,4,1085,3706
P065,5,1153,4858
P065,6,957,5815
P065,7,1219,7034
P065,8,800,7834
P065,9,1021,8855
P065,10,1304,10159
P065,11,1209,11368
P065,12,1170,12538
P065,13,982,13520
P065,14,911,14432
P065,15,852,15284
P065,16,929,16213
P065,17,748,16961
P065,18,445,17406
P065,19,602,18008
P065,20,438,18446
P065,21,272,18718
P065,22,347,19065
P065,23,352,19417
P065,24,201,19618
P065,25,257,19876
P065,26,300,20176
P065,27,109,20284
P065,28,129,20413
P065,29,104,20517
P065,30,62,20579
P065,31,28,20607
P065,32,14,20622
P065,33,51,20672
P065,34,81,20753
P065,35,85,20838
P065,36,33,20872
P065,37,27,20899
P065,38,10,20908
P065,39,0,20908
P065,40,0,20908
P065,41,19,20927
P065,42,0,20927
P065,43,0,20927
P065,44,0,20927
P065,45,8,20935
P065,46,0,20935
P065,47,74,21009
P065,48,0,21009
P065,49,0,21009
P065,50,0,21009
P065,51,48,21057
P065,52,0,21057
P066,1,64,64
P066,2,0,64
P066,3,57,121
P066,4,48,170
P066,5,9,178
P066,6,41,219
P066,7,101,321
P066,8,111,432
P066,9,80,512
P066,10,74,586
P066,11,99,684
P066,12,50,734
P066,13,161,895
P066,14,167,1062
P066,15,208,1270
P066,16,164,1434
P066,17,254,1688
P066,18,263,1951
P066,19,312,2263
P066,20,292,2555
P066,21,283,2838
P066,22,328,3166
P066,23,371,3537
P066,24,471,4008
P066,25,421,4429
P066,26,351,4780
P066,27,514,5295
P066,28,399,5694
P066,29,495,6189
P066,30,515,6704
P066,31,478,7183
P066,32,569,7752
P066,33,677,8429
P066,34,591,9020
P066,35,673,9694
P066,36,621,10314
P066,37,544,10859
P066,38,537,11396
P066,39,543,11939
P066,40,472,12411
P066,41,496,12906
P066,42,460,13366
P066,43,428,13794
P066,44,484,14277
P066,45,302,14580
P066,46,418,14998
P066,47,300,15298
P066,48,334,15632
P066,49,376,16008
P066,50,257,16264
P066,51,191,16455
P066,52,192,16647
P067,1,51,51
P067,2,55,106
P067,3,57,163
P067,4,101,264
P067,5,121,385
P067,6,108,493
P067,7,101,593
P067,8,109,702
P067,9,154,856
P067,10,163,1019
P067,11,162,1181
P067,12,174,1354
P067,13,182,1536
P067,14,140,1676
P067,15,152,1829
P067,16,213,2042
P067,17,191,2233
P067,18,130,2363
P067,19,157,2520
P067,20,159,2679
P067,21,185,2864
P067,22,172,3036
P067,23,151,3187
P067,24,130,3317
P067,25,156,3473
P067,26,128,3601
P067,27,102,3703
P067,28,102,3805
P067,29,81,3886
P067,30,70,3957
P067,31,92,4048
P067,32,51,4100
P067,33,72,4172
P067,34,40,4212
P067,35,52,4264
P067,36,39,4303
P067,37,38,4341
P067,38,21,4362
P067,39,32,4394
P067,40,26,4420
P067,41,27,4447
P067,42,29,4476
P067,43,2,4478
P067,44,9,4486
P067,45,9,4495
P067,46,21,4517
P067,47,0,4517
P067,48,7,4524
P067,49,11,4534
P067,50,0,4534
P067,51,3,4537
P067,52,0,4537
P068,1,643,643
P068,2,754,1397
P068,3,692,2089
P068,4,1074,3164
P068,5,1166,4329
P068,6,1117,5446
P068,7,1073,6519
P068,8,1546,8065
P068,9,1187,9252
P068,10,1253,10505
P068,11,1212,11717
P068,12,1348,13065
P068,13,1359,14424
P068,14,1396,15820
P068,15,1226,17046
P068,16,1022,18068
P068,17,853,18921
P068,18,766,19688
P068,19,741,20428
P068,20,534,20962
P068,21,582,21544
P068,22,365,21909
P068,23,287,22196
P068,24,270,22466
P068,25,249,22715
P068,26,336,23052
P068,27,200,23252
P068,28,63,23315
P068,29,84,23399
P068,30,78,23477
P068,31,107,23584
P068,32,27,23611
P068,33,47,23658
P068,34,69,23727
P068,35,52,23779
P068,36,28,23807
P068,37,106,23914
P068,38,50,23964
P068,39,47,24011
P068,40,45,24056
P068,41,64,24120
P068,42,17,24137
P068,43,0,24137
P068,44,24,24161
P068,45,28,24189
P068,46,65,24254
P068,47,0,24254
P068,48,0,24254
P068,49,3,24257
P068,50,30,24288
P068,51,0,24288
P068,52,0,24288
P069,1,226,226
P069,2,282,508
P069,3,280,789
P069,4,438,1226
P069,5,370,1596
P069,6,331,1927
P069,7,437,2364
P069,8,433,2797
P069,9,438,3234
P069,10,406,3640
P069,11,427,4068
P069,12,378,4446
P069,13,319,4764
P069,14,381,5146
P069,15,276,5422
P069,16,237,5659
P069,17,215,5874
P069,18,177,6051
P069,19,183,6234
P069,20,146,6380
P069,21,106,6486
P069,22,76,6561
P069,23,80,6641
P069,24,66,6708
P069,25,74,6782
P069,26,33,6814
P069,27,46,6860
P069,28,70,6930
P069,29,42,6972
P069,30,5,6976
P069,31,25,7002
P069,32,19,7021
P069,33,5,7026
P069,34,19,7045
P069,35,0,7045
P069,36,0,7045
P069,37,2,7047
P069,38,0,7047
P069,39,12,7059
P069,40,1,7060
P069,41,0,7060
P069,42,17,7077
P069,43,9,7086
P069,44,0,7086
P069,45,0,7086
P069,46,0,7086
P069,47,0,7086
P069,48,14,7100
P069,49,0,7100
P069,50,7,7107
P069,51,29,7136
P069,52,10,7146
P070,1,286,286
P070,2,419,704
P070,3,473,1177
P070,4,480,1657
P070,5,551,2208
P070,6,840,3048
P070,7,812,3860
P070,8,720,4581
P070,9,648,5229
P070,10,939,6169
P070,11,734,6903
P070,12,680,7583
P070,13,856,8440
P070,14,830,9270
P070,15,702,9972
P070,16,828,10800
P070,17,655,11455
P070,18,470,11925
P070,19,1000,12924
P070,20,689,13614
P070,21,685,14299
P070,22,600,14900
P070,23,560,15459
P070,24,515,15975
P070,25,452,16427
P070,26,426,16853
P070,27,463,17316
P070,28,329,17645
P070,29,307,17953
P070,30,276,18228
P070,31,314,18542
P070,32,197,18739
P070,33,216,18956
P070,34,228,19184
P070,35,165,19349
P070,36,115,19464
P070,37,122,19586
P070,38,72,19658
P070,39,50,19708
P070,40,67,19775
P070,41,63,19838
P070,42,72,19910
P070,43,62,19971
P070,44,78,20049
P070,45,71,20120
P070,46,6,20126
P070,47,53,20179
P070,48,63,20242
P070,49,64,20306
P070,50,32,20338
P070,51,26,20364
P070,52,14,20379
P071,1,105,105
P071,2,261,366
P071,3,143,509
P071,4,74,584
P071,5,174,758
P071,6,252,1009
P071,7,250,1259
P071,8,120,1379
P071,9,402,1781
P071,10,333,2114
P071,11,442,2556
P071,12,234,2789
P071,13,541,3330
P071,14,282,3612
P071,15,442,4054
P071,16,571,4625
P071,17,398,5023
P071,18,565,5589
P071,19,532,6121
P071,20,741,6862
P071,21,743,7605
P071,22,706,8311
P071,23,978,9290
P071,24,914,10204
P071,25,1209,11413
P071,26,878,12291
P071,27,1290,13582
P071,28,1167,14749
P071,29,1264,16012
P071,30,1457,17470
P071,31,1501,18971
P071,32,1222,20193
P071,33,1085,21278
P071,34,1741,23019
P071,35,1438,24457
P071,36,1400,25857
P071,37,1784,27641
P071,38,1430,29071
P071,39,1228,30299
P071,40,906,31205
P071,41,1148,32353
P071,42,912,33266
P071,43,908,34173
P071,44,918,35091
P071,45,941,36032
P071,46,490,36522
P071,47,810,37333
P071,48,728,38061
P071,49,605,38666
P071,50,729,39396
P071,51,543,39939
P071,52,656,40595
P072,1,438,438
P072,2,482,920
P072,3,494,1413
P072,4,500,1914
P072,5,753,2667
P072,6,669,3336
P072,7,581,3918
P072,8,829,4747
P072,9,646,5393
P072,10,958,6351
P072,11,951,7303
P072,12,796,8099
P072,13,920,9019
P072,14,666,9685
P072,15,835,10520
P072,16,723,11242
P072,17,774,12016
P072,18,633,12650
P072,19,554,13204
P072,20,539,13743
P072,21,442,14186
P072,22,435,14621
P072,23,315,14936
P072,24,345,15281
P072,25,407,15688
P072,26,308,15996
P072,27,249,16244
P072,28,202,16447
P072,29,264,16711
P072,30,194,16905
P072,31,92,16996
P072,32,130,17126
P072,33,114,17240
P072,34,104,17344
P072,35,103,17447
P072,36,91,17538
P072,37,56,17594
P072,38,100,17693
P072,39,108,17801
P072,40,25,17826
P072,41,110,17936
P072,42,13,17949
P072,43,30,17979
P072,44,18,17997
P072,45,14,18011
P072,46,54,18065
P072,47,11,18076
P072,48,0,18076
P072,49,0,18076
P072,50,2,18078
P072,51,16,18094
P072,52,0,18094
P073,1,530,530
P073,2,564,1094
P073,3,655,1750
P073,4,614,2364
P073,5,825,3189
P073,6,574,3763
P073,7,701,4464
P073,8,766,5230
P073,9,681,5912
P073,10,789,6701
P073,11,504,7205
P073,12,552,7756
P073,13,426,8183
P073,14,475,8658
P073,15,406,9064
P073,16,370,9434
P073,17,189,9622
P073,18,243,9865
P073,19,215,10080
P073,20,199,10279
P073,21,151,10430
P073,22,46,10476
P073,23,58,10534
P073,24,80,10614
P073,25,96,10710
P073,26,99,10809
P073,27,12,10821
P073,28,22,10843
P073,29,7,10850
P073,30,17,10867
P073,31,34,10901
P073,32,41,10942
P073,33,37,10979
P073,34,0,10979
P073,35,6,10985
P073,36,0,10985
P073,37,0,10985
P073,38,0,10985
P073,39,0,10985
P073,40,28,11014
P073,41,0,11014
P073,42,0,11014
P073,43,32,11046
P073,44,0,11046
P073,45,10,11056
P073,46,22,11077
P073,47,30,11107
P073,48,7,11114
P073,49,15,11129
P073,50,6,11136
P073,51,0,11136
P073,52,18,11153
P074,1,196,196
P074,2,230,426
P074,3,225,652
P074,4,234,886
P074,5,273,1159
P074,6,399,1558
P074,7,285,1843
P074,8,492,2334
P074,9,460,2794
P074,10,474,3268
P074,11,571,3839
P074,12,472,4312
P074,13,485,4797
P074,14,417,5214
P074,15,409,5623
P074,16,342,5965
P074,17,292,6257
P074,18,282,6538
P074,19,150,6689
P074,20,152,6840
P074,21,132,6972
P074,22,122,7094
P074,23,106,7199
P074,24,48,7247
P074,25,93,7340
P074,26,40,7380
P074,27,14,7394
P074,28,54,7448
P074,29,30,7478
P074,30,43,7521
P074,31,26,7546
P074,32,24,7571
P074,33,8,7579
P074,34,26,7605
P074,35,0,7605
P074,36,10,7615
P074,37,0,7615
P074,38,10,7626
P074,39,30,7656
P074,40,0,7656
P074,41,0,7656
P074,42,13,7669
P074,43,0,7669
P074,44,13,7682
P074,45,4,7686
P074,46,0,7686
P074,47,0,7686
P074,48,0,7686
P074,49,0,7686
P074,50,2,7688
P074,51,0,7688
P074,52,0,7688
P075,1,198,198
P075,2,280,478
P075,3,269,747
P075,4,176,923
P075,5,300,1224
P075,6,235,1459
P075,7,251,1710
P075,8,179,1889
P075,9,253,2143
P075,10,220,2362
P075,11,233,2595
P075,12,221,2817
P075,13,237,3053
P075,14,227,3280
P075,15,214,3494
P075,16,208,3702
P075,17,205,3906
P075,18,168,4074
P075,19,144,4218
P075,20,150,4368
P075,21,150,4518
P075,22,197,4715
P075,23,183,4898
P075,24,162,5060
P075,25,126,5186
P075,26,125,5312
P075,27,145,5456
P075,28,150,5606
P075,29,129,5735
P075,30,126,5861
P075,31,61,5922
P075,32,125,6047
P075,33,106,6154
P075,34,57,6210
P075,35,73,6283
P075,36,42,6325
P075,37,90,6415
P075,38,73,6487
P075,39,62,6549
P075,40,58,6608
P075,41,71,6678
P075,42,35,6714
P075,43,51,6765
P075,44,37,6802
P075,45,51,6852
P075,46,17,6870
P075,47,58,6928
P075,48,14,6941
P075,49,56,6997
P075,50,0,6997
P075,51,43,7040
P075,52,17,7057
P076,1,102,102
P076,2,179,281
P076,3,346,627
P076,4,256,883
P076,5,400,1283
P076,6,213,1496
P076,7,507,2003
P076,8,436,2439
P076,9,626,3065
P076,10,651,3716
P076,11,843,4560
P076,12,840,5399
P076,13,824,6223
P076,14,846,7068
P076,15,871,7940
P076,16,1360,9299
P076,17,1100,10399
P076,18,1129,11528
P076,19,1111,12640
P076,20,1219,13859
P076,21,1275,15134
P076,22,738,15872
P076,23,915,16787
P076,24,607,17394
P076,25,998,18393
P076,26,768,19161
P076,27,625,19786
P076,28,616,20402
P076,29,463,20865
P076,30,456,21320
P076,31,550,21870
P076,32,187,22058
P076,33,310,22367
P076,34,198,22565
P076,35,300,22865
P076,36,152,23017
P076,37,119,23136
P076,38,137,23273
P076,39,214,23488
P076,40,151,23638
P076,41,91,23729
P076,42,76,23805
P076,43,58,23864
P076,44,127,23991
P076,45,79,24070
P076,46,0,24070
P076,47,0,24070
P076,48,48,24118
P076,49,0,24118
P076,50,18,24136
P076,51,55,24191
P076,52,35,24226
P077,1,173,173
P077,2,252,425
P077,3,397,822
P077,4,481,1302
P077,5,489,1792
P077,6,719,2510
P077,7,876,3386
P077,8,936,4322
P077,9,1066,5389
P077,10,1133,6521
P077,11,946,7468
P077,12,719,8186
P077,13,1106,9292
P077,14,849,10141
P077,15,773,10914
P077,16,656,11570
P077,17,604,12174
P077,18,639,12813
P077,19,439,13252
P077,20,280,13532
P077,21,196,13728
P077,22,264,13992
P077,23,124,14116
P077,24,110,14226
P077,25,110,14336
P077,26,128,14464
P077,27,47,14511
P077,28,27,14538
P077,29,57,14595
P077,30,31,14626
P077,31,39,14665
P077,32,34,14699
P077,33,41,14740
P077,34,0,14740
P077,35,3,14743
P077,36,18,14761
P077,37,0,14761
P077,38,0,14761
P077,39,0,14761
P077,40,20,14781
P077,41,5,14785
P077,42,0,14785
P077,43,0,14785
P077,44,0,14785
P077,45,0,14785
P077,46,16,14801
P077,47,0,14801
P077,48,32,14834
P077,49,0,14834
P077,50,2,14836
P077,51,3,14839
P077,52,0,14839
P078,1,253,253
P078,2,260,513
P078,3,314,827
P078,4,318,1146
P078,5,361,1506
P078,6,329,1836
P078,7,330,2166
P078,8,337,2502
P078,9,360,2862
P078,10,339,3202
P078,11,357,3558
P078,12,345,3903
P078,13,370,4273
P078,14,331,4604
P078,15,306,4910
P078,16,335,5245
P078,17,255,5500
P078,18,235,5735
P078,19,257,5993
P078,20,150,6142
P078,21,176,6318
P078,22,158,6476
P078,23,237,6713
P078,24,138,6852
P078,25,118,6969
P078,26,144,7113
P078,27,92,7205
P078,28,61,7266
P078,29,82,7349
P078,30,85,7434
P078,31,57,7491
P078,32,54,7545
P078,33,64,7609
P078,34,38,7647
P078,35,45,7692
P078,36,29,7720
P078,37,10,7730
P078,38,7,7738
P078,39,30,7768
P078,40,53,7820
P078,41,21,7842
P078,42,29,7871
P078,43,13,7884
P078,44,1,7885
P078,45,0,7885
P078,46,10,7895
P078,47,4,7899
P078,48,27,7926
P078,49,28,7954
P078,50,15,7969
P078,51,0,7969
P078,52,3,7972
P079,1,150,150
P079,2,169,319
P079,3,218,537
P079,4,214,751
P079,5,168,919
P079,6,244,1162
P079,7,278,1440
P079,8,279,1719
P079,9,324,2043
P079,10,363,2406
P079,11,268,2674
P079,12,307,2980
P079,13,282,3263
P079,14,272,3534
P079,15,315,3849
P079,16,268,4117
P079,17,267,4384
P079,18,240,4624
P079,19,174,4799
P079,20,224,5022
P079,21,205,5227
P079,22,183,5410
P079,23,141,5551
P079,24,125,5677
P079,25,117,5794
P079,26,95,5889
P079,27,76,5965
P079,28,56,6021
P079,29,75,6096
P079,30,51,6147
P079,31,54,6201
P079,32,41,6242
P079,33,8,6250
P079,34,58,6309
P079,35,41,6349
P079,36,0,6349
P079,37,12,6361
P079,38,16,6377
P079,39,25,6402
P079,40,10,6412
P079,41,3,6415
P079,42,0,6415
P079,43,4,6419
P079,44,0,6419
P079,45,0,6419
P079,46,0,6419
P079,47,25,6444
P079,48,0,6444
P079,49,0,6444
P079,50,0,6444
P079,51,7,6451
P079,52,0,6451
P080,1,824,824
P080,2,417,1241
P080,3,653,1894
P080,4,858,2752
P080,5,1066,3818
P080,6,896,4714
P080,7,1120,5834
P080,8,1087,6920
P080,9,1329,8249
P080,10,1366,9615
P080,11,1431,11046
P080,12,1488,12534
P080,13,1597,14131
P080,14,1410,15541
P080,15,1502,17042
P080,16,1939,18981
P080,17,1697,20678
P080,18,1858,22535
P080,19,1343,23878
P080,20,1493,25371
P080,21,1658,27029
P080,22,1498,28526
P080,23,1114,29640
P080,24,1266,30906
P080,25,985,31891
P080,26,1259,33150
P080,27,1147,34297
P080,28,948,35244
P080,29,1059,36303
P080,30,919,37222
P080,31,812,38035
P080,32,759,38794
P080,33,831,39625
P080,34,552,40177
P080,35,424,40601
P080,36,438,41039
P080,37,492,41531
P080,38,314,41845
P080,39,463,42308
P080,40,350,42658
P080,41,155,42812
P080,42,355,43168
P080,43,186,43353
P080,44,131,43484
P080,45,217,43701
P080,46,358,44059
P080,47,297,44356
P080,48,110,44466
P080,49,98,44564
P080,50,165,44729
P080,51,110,44838
P080,52,0,44838
P081,1,1901,1901
P081,2,2428,4329
P081,3,1976,6306
P081,4,2860,9166
P081,5,2464,11630
P081,6,2151,13782
P081,7,3660,17441
P081,8,3223,20665
P081,9,4915,25580
P081,10,5260,30839
P081,11,4913,35753
P081,12,3789,39541
P081,13,5630,45171
P081,14,5279,50450
P081,15,3999,54450
P081,16,5346,59796
P081,17,3692,63488
P081,18,4387,67874
P081,19,3674,71549
P081,20,4335,75884
P081,21,3053,78936
P081,22,3349,82286
P081,23,2903,85188
P081,24,2877,88066
P081,25,1876,89941
P081,26,2246,92187
P081,27,1740,93927
P081,28,2022,95949
P081,29,1414,97363
P081,30,1571,98934
P081,31,1138,100072
P081,32,642,100714
P081,33,958,101673
P081,34,665,102338
P081,35,278,102616
P081,36,295,102911
P081,37,454,103365
P081,38,392,103757
P081,39,543,104300
P081,40,240,104541
P081,41,0,104541
P081,42,4,104544
P081,43,248,104792
P081,44,234,105026
P081,45,0,105026
P081,46,0,105026
P081,47,403,105429
P081,48,190,105619
P081,49,15,105634
P081,50,46,105679
P081,51,0,105679
P081,52,0,105679
P082,1,26,26
P082,2,26,52
P082,3,21,72
P082,4,24,96
P082,5,25,121
P082,6,37,159
P082,7,41,200
P082,8,40,240
P082,9,40,280
P082,10,46,326
P082,11,34,360
P082,12,35,395
P082,13,40,434
P082,14,44,479
P082,15,48,526
P082,16,44,570
P082,17,40,611
P082,18,38,648
P082,19,41,689
P082,20,41,731
P082,21,44,775
